ID Number,S/N,Road Name,Length,Paved_Good,Paved_Fair,Paved_Poor,Gravel_Good,Gravel_Fair,Gravel_Poor,Earth_Good,Earth_Fair,Earth_Poor,Region,District
18156,0,Ushirika-ipilili Road,0.68,0,0,0,0,0.68,0,0,0,0,Tabora,Nzega District Council               
18157,0,Ushirika-monravian Church Road,0.45,0,0,0,0,0.45,0,0,0,0,Tabora,Nzega District Council               
18158,0,Massam Road,0.82,0,0,0,0,0.82,0,0,0,0,Tabora,Nzega District Council               
18159,0,Mkoroshoni-mbugani Bar Road,0.18,0,0,0,0,0.18,0,0,0,0,Tabora,Nzega District Council               
18160,0,Mbugani-max Road,0.52,0,0,0,0,0.52,0,0,0,0,Tabora,Nzega District Council               
18161,0,Makaburini-frank Wasiwasi Road,0.16,0,0,0,0,0.16,0,0,0,0,Tabora,Nzega District Council               
18162,0,Welelo-mwekela Road,0.2,0,0,0,0,0.2,0,0,0,0,Tabora,Nzega District Council               
18163,0,Komenkesha Road,0.1,0,0,0,0,0.1,0,0,0,0,Tabora,Nzega District Council               
18164,0,Rubwaza-mwalongo Road,0.5,0,0,0,0,0.5,0,0,0,0,Tabora,Nzega District Council               
18165,0,Zakayo-musa Road,0.2,0,0,0,0,0.2,0,0,0,0,Tabora,Nzega District Council               
18166,0,Paul Amoni-makenzi Road,0.38,0,0,0,0,0.38,0,0,0,0,Tabora,Nzega District Council               
18167,0,Musa-meza Road,0.28,0,0,0,0,0.28,0,0,0,0,Tabora,Nzega District Council               
18168,0,Philipo-samwel Road,0.38,0,0,0,0,0.38,0,0,0,0,Tabora,Nzega District Council               
18169,0,Robert-bulili Road,0.15,0,0,0,0,0,0,0.15,0,0,Tabora,Nzega District Council               
18170,0,Amani Club-peter Kudema,0.5,0,0,0,0,0,0,0.5,0,0,Tabora,Nzega District Council               
18171,0,Masanilo-ujenzi Road,1.12,0,0,0,0,0,0,1.12,0,0,Tabora,Nzega District Council               
18172,0,Lumambo-mlela,0.2,0,0,0,0,0,0,0.2,0,0,Tabora,Nzega District Council               
18173,0,Mgoa-masanilo,0.16,0,0,0,0,0,0,0.16,0,0,Tabora,Nzega District Council               
18174,0,Dimpo-kapalata,0.28,0,0,0,0,0,0,0.28,0,0,Tabora,Nzega District Council               
18175,0,Kapalata-mgoa Road,0.6,0,0,0,0,0,0,0.6,0,0,Tabora,Nzega District Council               
18176,0,Chawata Road,0.45,0,0,0,0,0,0,0.45,0,0,Tabora,Nzega District Council               
18177,0,Lumambo-kitongo F.D.C Road,1.78,0,0,0,0,0,0,1.78,0,0,Tabora,Nzega District Council               
18178,0,Mlela-rest House Road,0.75,0,0,0,0,0,0,0.75,0,0,Tabora,Nzega District Council               
18179,0,Said -charahani Road,0.8,0,0,0,0,0,0,0.8,0,0,Tabora,Nzega District Council               
18180,0,Bidebeli-charahani Road,0.3,0,0,0,0,0,0,0.3,0,0,Tabora,Nzega District Council               
18181,0,Murumani-mwaimbwisya Road,1.05,0,0,0,0,0,0,1.05,0,0,Tabora,Nzega District Council               
18182,0,Machibya-mshashu Road,0.65,0,0,0,0,0,0,0,0.65,0,Tabora,Nzega District Council               
18183,0,Mihambo-gasembe Road,0.4,0,0,0,0,0,0,0,0.4,0,Tabora,Nzega District Council               
18184,0,Msomali-mavhemba Road,0.62,0,0,0,0,0,0,0,0.62,0,Tabora,Nzega District Council               
18185,0,Sulendra-msomali Road,0.23,0,0,0,0,0,0,0,0.23,0,Tabora,Nzega District Council               
18186,0,Sulendra-dc Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18187,0,Usalama-sulendra Road,0.12,0,0,0,0,0,0,0,0.12,0,Tabora,Nzega District Council               
18188,0,Rest House-police Station Road,0.32,0,0,0,0,0,0,0,0.32,0,Tabora,Nzega District Council               
18189,0,Kanisani R.C-das Road,1,0,0,0,0,0,0,0,1,0,Tabora,Nzega District Council               
18190,0,Benjamini-seleli Road,0.22,0,0,0,0,0,0,0,0.22,0,Tabora,Nzega District Council               
18191,0,Maktaba-matobera Road,0.15,0,0,0,0,0,0,0,0.15,0,Tabora,Nzega District Council               
18192,0,Rest House-maktaba Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18193,0,Kipande Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18194,0,Kachoma Road,1.55,0,0,0,0,0,0,0,1.55,0,Tabora,Nzega District Council               
18195,0,Samora-badri Road,0.11,0,0,0,0,0,0,0,0.11,0,Tabora,Nzega District Council               
18196,0,Uhuru Road,0.72,0,0,0,0,0,0,0,0.72,0,Tabora,Nzega District Council               
18197,0,Turuki Road,0.11,0,0,0,0,0,0,0,0.11,0,Tabora,Nzega District Council               
18198,0,Kizwalo1 Road,0.1,0,0,0,0,0,0,0,0.1,0,Tabora,Nzega District Council               
18199,0,Kizwalo2 Road,0.1,0,0,0,0,0,0,0,0.1,0,Tabora,Nzega District Council               
18200,0,Musoma Road,0.6,0,0,0,0,0,0,0,0.6,0,Tabora,Nzega District Council               
18201,0,Humbi Road,0.62,0,0,0,0,0,0,0,0.62,0,Tabora,Nzega District Council               
18202,0,Swahili Road,0.65,0,0,0,0,0,0,0,0.65,0,Tabora,Nzega District Council               
18203,0,Humbi Road-nmb Bank Road,0.5,0,0,0,0,0,0,0,0.5,0,Tabora,Nzega District Council               
18204,0,Tra-parking Road,0.23,0,0,0,0,0,0,0,0.23,0,Tabora,Nzega District Council               
18205,0,Ndambile Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18206,0,Badri Road,0.1,0,0,0,0,0,0,0,0.1,0,Tabora,Nzega District Council               
18207,0,Ntinginya Road,0.22,0,0,0,0,0,0,0,0.22,0,Tabora,Nzega District Council               
18208,0,K.K.K.T-dinamalunde Road,0.31,0,0,0,0,0,0,0,0.31,0,Tabora,Nzega District Council               
18209,0,Nyembo-ngassa,0.4,0,0,0,0,0,0,0,0.4,0,Tabora,Nzega District Council               
18210,0,Mambo-nteba Road,1.45,0,0,0,0,0,0,0,0,1.45,Tabora,Nzega District Council               
18211,0,Shule-air Port Road,0.2,0,0,0,0,0,0,0,0,0.2,Tabora,Nzega District Council               
18212,0,Ngaa-air Port Road,0.23,0,0,0,0,0,0,0,0,0.23,Tabora,Nzega District Council               
18213,0,Mama Nyerere-baba Hellena Road,0.73,0,0,0,0,0,0,0,0,0.73,Tabora,Nzega District Council               
18214,0,Mama Hellena-mpemba Road,0.11,0,0,0,0,0,0,0,0,0.11,Tabora,Nzega District Council               
18215,0,Buholo-kapama Road,0.25,0,0,0,0,0,0,0,0,0.25,Tabora,Nzega District Council               
18216,0,Mama Pendo-rashidi Road,0.6,0,0,0,0,0,0,0,0,0.6,Tabora,Nzega District Council               
18217,0,Mwanyika-said Kamaka Road,0.55,0,0,0,0,0,0,0,0,0.55,Tabora,Nzega District Council               
18218,0,Rashidi-samora Road,0.18,0,0,0,0,0,0,0,0,0.18,Tabora,Nzega District Council               
18219,0,Samora-msununa Road,0.12,0,0,0,0,0,0,0,0,0.12,Tabora,Nzega District Council               
18220,0,Msununa-philipo Road,0.15,0,0,0,0,0,0,0,0,0.15,Tabora,Nzega District Council               
18221,0,Philipo-nkya Road,0.1,0,0,0,0,0,0,0,0,0.1,Tabora,Nzega District Council               
18222,0,Oil Com-kasale Road,0.18,0,0,0,0,0,0,0,0,0.18,Tabora,Nzega District Council               
18223,0,Kijika-said Road,0.18,0,0,0,0,0,0,0,0,0.18,Tabora,Nzega District Council               
18224,0,Nduguli-samboti Road,0.15,0,0,0,0,0,0,0,0,0.15,Tabora,Nzega District Council               
18225,0,Kipara-nyasai Marketi Road,0.15,0,0,0,0,0,0,0,0,0.15,Tabora,Nzega District Council               
18226,0,Nyasa Market-said Road,0.15,0,0,0,0,0,0,0,0,0.15,Tabora,Nzega District Council               
18227,0,Said-zawadi Road,0.15,0,0,0,0,0,0,0,0,0.15,Tabora,Nzega District Council               
18228,0,Nkole-bundala Road,0.11,0,0,0,0,0,0,0,0,0.11,Tabora,Nzega District Council               
18229,0,Masolwa-air Port Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18230,0,Siyumwe Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18231,0,Kijika-bundala Road,0.45,0,0,0,0,0,0.45,0,0,0,Tabora,Nzega District Council               
18232,0,Salum-buholo Road,0.12,0,0,0,0,0,0.12,0,0,0,Tabora,Nzega District Council               
18233,0,Kayuga-maganga Road,0.3,0,0,0,0,0,0.3,0,0,0,Tabora,Nzega District Council               
18234,0,Maganga-nyasa Market Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18235,0,S.D.A Church-reuben Road,0.38,0,0,0,0,0,0.38,0,0,0,Tabora,Nzega District Council               
18236,0,John-s.D.A Church Road,0.2,0,0,0,0,0,0.2,0,0,0,Tabora,Nzega District Council               
18237,0,Omary-uwanjani Road,0.13,0,0,0,0,0,0.13,0,0,0,Tabora,Nzega District Council               
18238,0,Mama Kipii-reuben,0.11,0,0,0,0,0,0.11,0,0,0,Tabora,Nzega District Council               
18239,0,Said-salehe Road,0.35,0,0,0,0,0,0.35,0,0,0,Tabora,Nzega District Council               
18240,0,Mika Road,0.15,0,0,0,0,0,0.15,0,0,0,Tabora,Nzega District Council               
18241,0,Ngassa Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18242,0,Nyasa Dispensary Road,0.13,0,0,0,0,0,0.13,0,0,0,Tabora,Nzega District Council               
18243,0,Royal G.House-mwalimu Mbelwa Road,0.48,0,0,0,0,0,0.48,0,0,0,Tabora,Nzega District Council               
18244,0,Mwalimu Mbelwa-tabora Road,0.7,0,0,0,0,0,0.7,0,0,0,Tabora,Nzega District Council               
18245,0,Daraja La Ipilili Road,0.15,0,0,0,0,0,0.15,0,0,0,Tabora,Nzega District Council               
18246,0,Mwalimu Mbelwa-kasale Road,0.55,0,0,0,0,0,0.55,0,0,0,Tabora,Nzega District Council               
18247,0,Chiku-makaburini Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18248,0,Selemani-makesha Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18249,0,Mashimbi-chifunda Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18250,0,Kachoma-pius Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18251,0,Kachoma-mwanyika Road,0.1,0,0,0,0,0,0.1,0,0,0,Tabora,Nzega District Council               
18252,0,Idd-husein Road,0.08,0,0,0,0,0,0.08,0,0,0,Tabora,Nzega District Council               
18253,0,Fyondi-salehe Road,0.08,0,0,0,0,0,0.08,0,0,0,Tabora,Nzega District Council               
18254,0,Idd-paulo Kigalu Road,0.08,0,0,0,0,0,0.08,0,0,0,Tabora,Nzega District Council               
18255,0,Benny Road,0.43,0,0,0,0,0,0.43,0,0,0,Tabora,Nzega District Council               
18256,0,Mzee Usongo Road,0.15,0,0,0,0,0,0.15,0,0,0,Tabora,Nzega District Council               
18257,0,Pius-okumbo Road,0.3,0,0,0,0,0,0.3,0,0,0,Tabora,Nzega District Council               
18258,0,Siga-benny Road,0.3,0,0,0,0,0,0.3,0,0,0,Tabora,Nzega District Council               
18259,0,Mayombo-ndevelwa Road,0.45,0,0,0,0,0,0.45,0,0,0,Tabora,Nzega District Council               
18260,0,Kapela-said Road,0.4,0,0,0,0,0,0.4,0,0,0,Tabora,Nzega District Council               
18261,0,Bole-said Road,0.13,0,0,0,0,0,0,0.13,0,0,Tabora,Nzega District Council               
18262,0,Shabani-maganga Road,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Nzega District Council               
18263,0,Lipilima-maji Saba Road,0.06,0,0,0,0,0,0,0.06,0,0,Tabora,Nzega District Council               
18264,0,Sumaku-stephano Road,0.21,0,0,0,0,0,0,0.21,0,0,Tabora,Nzega District Council               
18265,0,Ustaadhi-kasanga Road,0.52,0,0,0,0,0,0,0.52,0,0,Tabora,Nzega District Council               
18266,0,Salehe-kahamba Road,0.15,0,0,0,0,0,0,0.15,0,0,Tabora,Nzega District Council               
18267,0,Said-maganga Road,0.73,0,0,0,0,0,0,0.73,0,0,Tabora,Nzega District Council               
18268,0,Maganga-rajabu Road,0.11,0,0,0,0,0,0,0.11,0,0,Tabora,Nzega District Council               
18269,0,Rajabu-kalonga Road,0.15,0,0,0,0,0,0,0.15,0,0,Tabora,Nzega District Council               
18270,0,Nkwabi-john Road,0.42,0,0,0,0,0,0,0.42,0,0,Tabora,Nzega District Council               
18271,0,John-said Road,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Nzega District Council               
18272,0,Tausi-alphonce Road,0.38,0,0,0,0,0,0,0.38,0,0,Tabora,Nzega District Council               
18273,0,Mtengwa-kahamba Road,0.08,0,0,0,0,0,0,0.08,0,0,Tabora,Nzega District Council               
18274,0,Hamudu Garage-mwaisela Dispensary Road,0.33,0,0,0,0,0,0,0.33,0,0,Tabora,Nzega District Council               
18275,0,Ngassa-tandale Road,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Nzega District Council               
18276,0,Tanesco-sawaka Road,0.8,0,0,0,0,0,0,0.8,0,0,Tabora,Nzega District Council               
18277,0,Oryx-salum Road,0.15,0,0,0,0,0,0,0.15,0,0,Tabora,Nzega District Council               
18278,0,Benjamin-samora Road,0.62,0,0,0,0,0,0,0.62,0,0,Tabora,Nzega District Council               
18279,0,Salum-singida Road,0.11,0,0,0,0,0,0,0.11,0,0,Tabora,Nzega District Council               
18280,0,Singida Road-taligunga Road,0.18,0,0,0,0,0,0,0.18,0,0,Tabora,Nzega District Council               
18281,0,Hamudu Garage-amigo Road,0.38,0,0,0,0,0,0,0.38,0,0,Tabora,Nzega District Council               
18282,0,Kanisani R.C-idala River Road,1.85,0,0,0,0,0,0,1.85,0,0,Tabora,Nzega District Council               
18283,0,Kanisani R.C-salum Road,0.3,0,0,0,0,0,0,0.3,0,0,Tabora,Nzega District Council               
18284,0,Maige-josho Road,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Nzega District Council               
18285,0,Shinyanga Road-sengu Road,0.78,0,0,0,0,0,0,0.78,0,0,Tabora,Nzega District Council               
18286,0,Matongo Road,0.9,0,0,0,0,0,0,0.9,0,0,Tabora,Nzega District Council               
18287,0,Milei-kisawe Road,0.32,0,0,0,0,0,0,0.32,0,0,Tabora,Nzega District Council               
18288,0,Isaya-nasoro Road,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Nzega District Council               
18289,0,Hamis-kitongo2 P/school Road,0.3,0,0,0,0,0,0,0.3,0,0,Tabora,Nzega District Council               
18290,0,Elisia-doto Road,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Nzega District Council               
18291,0,Mushashu-bagela Road,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Nzega District Council               
18292,0,Dina-kashindye Road,0.11,0,0,0,0,0,0,0.11,0,0,Tabora,Nzega District Council               
18293,0,Mama Scola-machele Road,0.12,0,0,0,0,0,0,0.12,0,0,Tabora,Nzega District Council               
18294,0,Mushashu-muruman Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18295,0,Mayota-f.P.C.T Church Road,0.38,0,0,0,0,0,0,0,0.38,0,Tabora,Nzega District Council               
18296,0,Deo-magore Road,0.58,0,0,0,0,0,0,0,0.58,0,Tabora,Nzega District Council               
18297,0,Kasheshi-deogratius Road,1.65,0,0,0,0,0,0,0,1.65,0,Tabora,Nzega District Council               
18298,0,Maziku-charles Road,0.1,0,0,0,0,0,0,0,0.1,0,Tabora,Nzega District Council               
18299,0,Erasto-joseph Road,0.1,0,0,0,0,0,0,0,0.1,0,Tabora,Nzega District Council               
18300,0,Erasto-nzega S/school,0.4,0,0,0,0,0,0,0,0.4,0,Tabora,Nzega District Council               
18301,0,Nzega S/school Road,0.4,0,0,0,0,0,0,0,0.4,0,Tabora,Nzega District Council               
18302,0,Ipili Bridge-paul Kigalu Road,0.28,0,0,0,0,0,0,0,0.28,0,Tabora,Nzega District Council               
18303,0,Nzega-idudumo Road,21.8,0,0,0,0,0,0,0,21.8,0,Tabora,Nzega District Council               
18304,0,Bukene 1 Road,1.75,0,0,0,0,0,0,0,1.75,0,Tabora,Nzega District Council               
18305,0,Bukene Ii Road,0.2,0,0,0,0,0,0,0,0.2,0,Tabora,Nzega District Council               
18306,0,Bukene Iii Road,0.75,0,0,0,0,0,0,0,0.75,0,Tabora,Nzega District Council               
18307,0,Bukene  Iv Road,0.53,0,0,0,0,0,0,0,0.53,0,Tabora,Nzega District Council               
18308,0,Bukene V Road,0.5,0,0,0,0,0,0,0,0.5,0,Tabora,Nzega District Council               
18309,0,Bukene Vi Road,0.45,0,0,0,0,0,0,0,0.45,0,Tabora,Nzega District Council               
18310,0,Bukene Vii Road,0.22,0,0,0,0,0,0,0,0.22,0,Tabora,Nzega District Council               
18311,0,Bukene Viii Road,0.5,0,0,0,0,0,0,0,0.5,0,Tabora,Nzega District Council               
18312,0,Bukene Ix Road,0.13,0,0,0,0,0,0,0,0.13,0,Tabora,Nzega District Council               
18313,0,Bukene X Road,0.7,0,0,0,0,0,0,0,0.7,0,Tabora,Nzega District Council               
18314,0,Bukene Xi Road,0.25,0,0,0,0,0,0,0,0.25,0,Tabora,Nzega District Council               
18315,0,Bukene Xii Road,1.36,0,0,0,0,0,0,0,1.36,0,Tabora,Nzega District Council               
18325,0,Sikonge - Kisanga - Ulyanayama ,16,0,0,0,2.5,0,0,13.5,0,0,Tabora,Sikonge District Council
18326,0,Sikonge - Igigwa - Pangale ,45,0,0,0,20.3,0,0,24.7,0,0,Tabora,Sikonge District Council
18327,0,Tutuo - Walla ,25,0,0,0,5,0,0,20,0,0,Tabora,Sikonge District Council
18328,0,Ibaya - Usanganya ,12,0,0,0,10,2,0,0,0,0,Tabora,Sikonge District Council
18329,0,Kiloleni - Molemlimani -mapambano,19,0,0,0,3,0,0,16,0,0,Tabora,Sikonge District Council
18330,0,Ipole - Imalampaka,22,0,0,0,14,3,0,5,0,0,Tabora,Sikonge District Council
18333,0,Igigwa-migumbu-nyahua,36,0,0,0,0,0,0,0,0,36,Tabora,Sikonge District Council
18334,0,Majojoro,10,0,0,0,2.5,0,0,2.5,5,0,Tabora,Sikonge District Council
18335,0,Sikonge Twon,30,0,0,0,18,0,0,12,0,0,Tabora,Sikonge District Council
18336,0,Kiyombo - Kipili - Matagata,30,0,0,0,0,0,0,5,0,25,Tabora,Sikonge District Council
18337,0,Sikonge - Mazinge,3,0,0,0,0,0,0,3,0,0,Tabora,Sikonge District Council
18338,0,Sikonge Mission,4,0,0,0,0,0,0,4,0,0,Tabora,Sikonge District Council
18339,0,Molemlimani -kidete ,15,0,0,0,0,0,0,0,15,0,Tabora,Sikonge District Council
18340,0,Chabutwa - Matale- Magereza- Ipole ,20,0,0,0,3,0,0,17,0,0,Tabora,Sikonge District Council
18341,0,Imalampaka-lembeli-mtakuja-uluwa,20,0,0,0,3,0,0,15,2,0,Tabora,Sikonge District Council
18342,0,Usunga-isanjandugu,15,0,0,0,0,0,0,0,15,0,Tabora,Sikonge District Council
18345,0,Pangale - Usesula ,10,0,0,0,3,0,0,7,0,0,Tabora,Sikonge District Council
18346,0,Mole Kiloleni - Mitowo ,6.9,0,0,0,0,0,0,0,6.9,0,Tabora,Sikonge District Council
18347,0,Kiloleli - Kanyamsenga ,4.45,0,0,0,0,0,0,0,4.45,0,Tabora,Sikonge District Council
18348,0,Chabutwa - Kipanga ,12,0,0,0,6,0,0,6,0,0,Tabora,Sikonge District Council
18349,0,Usunga - Imalampaka,25,0,0,0,9,0,0,16,0,0,Tabora,Sikonge District Council
18350,0,Sikonge - Utyatya,23,0,0,0,3.3,0,0,9.7,10,0,Tabora,Sikonge District Council
18351,0,Tumbili - Hilali ,12,0,0,0,6,0,0,6,0,0,Tabora,Sikonge District Council
18352,0,Kamata Na. 5,8,0,0,0,0,0,0,0,8,0,Tabora,Sikonge District Council
18353,0,Kitunda/mission-lukula-kapumpa (lukula),16,0,0,0,12,4,0,0,0,0,Tabora,Sikonge District Council
18354,0,Mwitikio,10,0,0,0,0,0,0,0,10,0,Tabora,Sikonge District Council
18357,0,Mitowo Mlimani-tututo Road,11.15,0,0,0,0,11.15,0,0,0,0,Tabora,Sikonge District Council
18358,0,Tutuo - Mitowo - Mole,19,0,0,0,5,0,0,14,0,0,Tabora,Sikonge District Council
18359,0,Utyatya - Mwamayunga,13,0,0,0,0,0,0,13,0,0,Tabora,Sikonge District Council
18360,0,Mpombwe-igigwa,12,0,0,0,0,0,0,0,12,0,Tabora,Sikonge District Council
18361,0,Sikonge-igalula,18.7,0,0,0,4,0,0,14.7,0,0,Tabora,Sikonge District Council
18362,0,Majengo - Ibaya - Nsyepa,18,0,0,0,14,0,0,4,0,0,Tabora,Sikonge District Council
18363,0,Udongo - Makazi,10,0,0,0,0,0,0,0,0,10,Tabora,Sikonge District Council
18364,0,Kisanga - Mwamayunga,12,0,0,0,0,0,0,0,0,12,Tabora,Sikonge District Council
18367,0,Nkumba ,1.7,0,0,0,0,0,0,1.7,0,0,Tabora,Sikonge District Council
18368,0,Mpirani ,0.6,0,0,0,0,0,0,0.6,0,0,Tabora,Sikonge District Council
18369,0,Mwanashanda,0.8,0,0,0,0,0,0,0.8,0,0,Tabora,Sikonge District Council
18370,0,Ccm,0.83,0,0,0,0,0,0,0.83,0,0,Tabora,Sikonge District Council
18371,0,Kasea,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Sikonge District Council
18372,0,Mwakongolo,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Sikonge District Council
18373,0,Manyara,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Sikonge District Council
18374,0,Anglican Church,0.53,0,0,0,0,0,0,0.53,0,0,Tabora,Sikonge District Council
18375,0,Mwagalazi,0.16,0,0,0,0,0,0,0.16,0,0,Tabora,Sikonge District Council
18376,0,Kagonda,0.56,0,0,0,0,0,0,0.56,0,0,Tabora,Sikonge District Council
18377,0,Magasha,0.14,0,0,0,0,0,0,0.14,0,0,Tabora,Sikonge District Council
18378,0,Ilesha,0.18,0,0,0,0,0,0,0.18,0,0,Tabora,Sikonge District Council
18379,0,Yusuph,0.2,0,0,0,0,0.2,0,0,0,0,Tabora,Sikonge District Council
18380,0,Abasi,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Sikonge District Council
18381,0,Matandiko ,0.3,0,0,0,0,0.3,0,0,0,0,Tabora,Sikonge District Council
18382,0,Tablan,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Sikonge District Council
18383,0,Manyuli,0.11,0,0,0,0,0,0,0.11,0,0,Tabora,Sikonge District Council
18384,0,Mtendeni,0.11,0,0,0,0,0,0,0.11,0,0,Tabora,Sikonge District Council
18385,0,Baruti,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Sikonge District Council
18386,0,Posta,0.75,0,0,0,0,0.75,0,0,0,0,Tabora,Sikonge District Council
18387,0,Mosque,0.32,0,0,0,0,0,0,0.32,0,0,Tabora,Sikonge District Council
18388,0,Luvanga,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Sikonge District Council
18389,0,Salum,0.23,0,0,0,0,0,0,0.23,0,0,Tabora,Sikonge District Council
18390,0,Bablon,0.22,0,0,0,0,0,0,0.22,0,0,Tabora,Sikonge District Council
18391,0,Mpepo ,0.2,0,0,0,0,0,0,0.2,0,0,Tabora,Sikonge District Council
18392,0,Ammec,0.53,0,0,0,0,0,0,0.53,0,0,Tabora,Sikonge District Council
18393,0,Kachoma,0.16,0,0,0,0,0,0,0.16,0,0,Tabora,Sikonge District Council
18394,0,Mtondo,0.12,0,0,0,0,0,0,0.12,0,0,Tabora,Sikonge District Council
18395,0,Mlimani,0.3,0,0,0,0,0,0,0.3,0,0,Tabora,Sikonge District Council
18396,0,Mgazini,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Sikonge District Council
18397,0,Ukanga,0.32,0,0,0,0,0,0,0.32,0,0,Tabora,Sikonge District Council
18398,0,Katala,0.1,0,0,0,0,0,0,0.1,0,0,Tabora,Sikonge District Council
18399,0,Majego,1,0,0,0,0,0,0,1,0,0,Tabora,Sikonge District Council
18400,0,Msananga,0.8,0,0,0,0,0,0,0.8,0,0,Tabora,Sikonge District Council
18401,0,Byabukama,0.53,0,0,0,0,0,0,0.53,0,0,Tabora,Sikonge District Council
18402,0,Market,0.42,0,0,0,0,0,0,0.42,0,0,Tabora,Sikonge District Council
18403,0,Mnazi Mmoja - Victoria  ,1.6,0,0,0,0,1.6,0,0,0,0,Tabora,Sikonge District Council
18404,0,Luwanga,0.5,0,0,0,0,0,0,0.5,0,0,Tabora,Sikonge District Council
18405,0,Gundu,0.15,0,0,0,0,0,0,0.15,0,0,Tabora,Sikonge District Council
18406,0,Freepark,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Sikonge District Council
18407,0,Nmb Bank,0.12,0,0,0,0,0,0,0.12,0,0,Tabora,Sikonge District Council
18408,0,Police,0.25,0,0,0,0,0,0,0.25,0,0,Tabora,Sikonge District Council
18409,0,Ngulu,0.56,0,0,0,0,0,0,0.56,0,0,Tabora,Sikonge District Council
